,image,scene,0,1,6,7,11,12,13,14,15,17,18,sum
50726,0000009607.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50727,0000009607.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50728,0000009607.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50729,0000009608.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50730,0000009608.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50731,0000009608.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50732,0000009608.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50733,0000009609.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50734,0000009609.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50735,0000009609.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50736,0000009609.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50737,0000009610.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50738,0000009610.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50739,0000009610.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50740,0000009610.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50741,0000009611.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50742,0000009611.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50743,0000009611.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50744,0000009611.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50745,0000009612.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50746,0000009612.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50747,0000009612.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50748,0000009612.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50749,0000009613.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50750,0000009613.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50751,0000009613.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50752,0000009613.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50753,0000009614.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50754,0000009614.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50755,0000009614.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50756,0000009614.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50757,0000009615.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50758,0000009615.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50759,0000009615.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50760,0000009615.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50761,0000009616.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50762,0000009616.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50763,0000009616.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50764,0000009616.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50765,0000009617.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50766,0000009617.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50767,0000009617.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50768,0000009617.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50769,0000009618.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50770,0000009618.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50771,0000009618.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50772,0000009618.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50773,0000009619.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50774,0000009619.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50775,0000009619.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50776,0000009619.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50777,0000009620.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50778,0000009620.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50779,0000009620.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50780,0000009620.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50781,0000009621.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50782,0000009621.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50783,0000009621.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50784,0000009621.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50785,0000009622.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50786,0000009622.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50787,0000009622.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50788,0000009622.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50789,0000009623.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50790,0000009623.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50791,0000009623.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50792,0000009623.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50793,0000009624.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50794,0000009624.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50795,0000009624.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50796,0000009624.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50797,0000009625.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50798,0000009625.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50799,0000009625.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50800,0000009625.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50801,0000009626.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50802,0000009626.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50803,0000009626.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50804,0000009626.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50805,0000009627.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50806,0000009627.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50807,0000009627.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50808,0000009627.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50809,0000009628.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50810,0000009628.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50811,0000009628.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50812,0000009628.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,1,4
50813,0000009629.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50814,0000009629.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50815,0000009629.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50816,0000009629.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
50817,0000009630.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50818,0000009630.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50819,0000009630.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50820,0000009630.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50821,0000009631.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50822,0000009631.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50823,0000009631.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50824,0000009631.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50825,0000009632.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50826,0000009632.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50827,0000009632.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50828,0000009632.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50829,0000009633.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50830,0000009633.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50831,0000009633.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50832,0000009633.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50833,0000009634.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50834,0000009634.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50835,0000009634.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50836,0000009634.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50837,0000009635.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50838,0000009635.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50839,0000009635.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50840,0000009635.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50841,0000009636.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50842,0000009636.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50843,0000009636.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50844,0000009636.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50845,0000009637.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50846,0000009637.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50847,0000009637.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50848,0000009637.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50849,0000009638.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50850,0000009638.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50851,0000009638.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50852,0000009638.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50853,0000009639.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50854,0000009639.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50855,0000009639.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50856,0000009639.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50857,0000009640.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50858,0000009640.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50859,0000009640.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50860,0000009640.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50861,0000009641.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50862,0000009641.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50863,0000009641.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50864,0000009641.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50865,0000009642.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50866,0000009642.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50867,0000009642.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50868,0000009642.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50869,0000009643.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50870,0000009643.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50871,0000009643.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50872,0000009643.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50873,0000009644.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50874,0000009644.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50875,0000009644.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50876,0000009644.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50877,0000009645.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50878,0000009645.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50879,0000009645.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50880,0000009645.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50881,0000009646.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50882,0000009646.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50883,0000009646.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50884,0000009646.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50885,0000009647.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50886,0000009647.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50887,0000009647.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50888,0000009647.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50889,0000009648.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50890,0000009648.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50891,0000009648.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50892,0000009648.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50893,0000009649.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50894,0000009649.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50895,0000009649.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50896,0000009649.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50897,0000009650.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50898,0000009650.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50899,0000009650.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50900,0000009650.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50901,0000009651.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50902,0000009651.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50903,0000009651.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50904,0000009651.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50905,0000009652.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50906,0000009652.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50907,0000009652.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50908,0000009652.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50909,0000009653.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50910,0000009653.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50911,0000009653.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50912,0000009653.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50913,0000009654.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50914,0000009654.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50915,0000009654.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50916,0000009654.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50917,0000009655.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50918,0000009655.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50919,0000009655.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50920,0000009655.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50921,0000009656.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50922,0000009656.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50923,0000009656.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50924,0000009656.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50925,0000009657.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50926,0000009657.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50927,0000009657.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50928,0000009657.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50929,0000009658.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50930,0000009658.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50931,0000009658.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50932,0000009658.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50933,0000009659.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50934,0000009659.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50935,0000009659.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50936,0000009659.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50937,0000009660.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50938,0000009660.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50939,0000009660.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50940,0000009660.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50941,0000009661.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50942,0000009661.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50943,0000009661.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50944,0000009661.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50945,0000009662.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50946,0000009662.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50947,0000009662.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50948,0000009662.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50949,0000009663.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50950,0000009663.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50951,0000009663.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50952,0000009663.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50953,0000009664.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50954,0000009664.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50955,0000009664.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50956,0000009664.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50957,0000009665.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50958,0000009665.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50959,0000009665.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50960,0000009665.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50961,0000009666.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50962,0000009666.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50963,0000009666.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50964,0000009666.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50965,0000009667.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50966,0000009667.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50967,0000009667.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50968,0000009667.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50969,0000009668.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50970,0000009668.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50971,0000009668.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50972,0000009668.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50973,0000009669.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50974,0000009669.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50975,0000009669.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50976,0000009669.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50977,0000009670.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50978,0000009670.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50979,0000009670.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50980,0000009670.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50981,0000009671.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50982,0000009671.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50983,0000009671.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50984,0000009671.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50985,0000009672.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50986,0000009672.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50987,0000009672.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50988,0000009672.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50989,0000009673.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50990,0000009673.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50991,0000009673.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50992,0000009673.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50993,0000009674.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50994,0000009674.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
50995,0000009674.png,/2013_05_28_drive_0004_sync,1,1,0,0,0,0,1,0,0,0,0,3
50996,0000009674.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
50997,0000009675.png,/2013_05_28_drive_0000_sync,1,1,0,0,0,0,1,0,0,0,0,3
50998,0000009675.png,/2013_05_28_drive_0002_sync,1,1,0,0,0,0,1,0,0,0,0,3
